DepMap_ID,CCLE_name,Disease,Disease Subtype
ACH-001558,MERO48A_PLEURA,lung,mesothelioma
ACH-001559,MERO82_PLEURA,lung,mesothelioma
ACH-001560,MERO83_PLEURA,lung,mesothelioma
ACH-001561,MERO84_PLEURA,lung,mesothelioma
ACH-001562,MERO95_PLEURA,lung,mesothelioma
ACH-001563,MM127_SKIN,skin,melanoma
ACH-001564,MM138_SKIN,skin,melanoma
ACH-001565,MM170_SKIN,skin,melanoma
ACH-001566,MM370_SKIN,skin,melanoma
ACH-001567,MM383_SKIN,skin,melanoma
ACH-001568,MM386_SKIN,skin,melanoma
ACH-001569,MM415_SKIN,skin,melanoma
ACH-001570,MM426_SKIN,skin,melanoma
ACH-001571,MO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,hairy_cell_leukemia
ACH-001578,NCCIT_TESTIS,embryo,embryo_carcinoma
ACH-001604,NJG_PLACENTA,uterus,choriocarcinoma
ACH-001627,P4E6_PROSTATE,prostate,prostate_adenocarcinoma
ACH-001628,PEA1_OVARY,ovary,ovary_adenocarcinoma
ACH-001629,PEA2_OVARY,ovary,ovary_adenocarcinoma
ACH-001630,PEO1_OVARY,ovary,ovary_adenocarcinoma
ACH-001631,PEO16_OVARY,ovary,ovary_adenocarcinoma
ACH-001632,PEO4_OVARY,ovary,ovary_adenocarcinoma
ACH-001633,PEO6_OVARY,ovary,ovary_adenocarcinoma
ACH-001634,PGA1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,CLL
ACH-001637,RB247C_AUTONOMIC_GANGLIA,eye,retinoblastoma
ACH-001638,RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001641,SAT_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001643,SCCH196_SOFT_TISSUE,soft_tissue,round_cell_sarcoma
ACH-001644,SCCH26_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001648,SHMAC4_PROSTATE,prostate,prostate_adenocarcinoma
ACH-001649,SHMAC5_PROSTATE,prostate,prostate_adenocarcinoma
ACH-001651,SKGI_ENDOMETRIUM,uterus,endometrial_squamous
ACH-001652,SKGII_ENDOMETRIUM,uterus,endometrial_squamous
ACH-001654,SKGT4_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-001656,SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML
ACH-001666,STC1_LUNG,lung,SCLC
ACH-001674,TGW_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001675,TR146_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001687,UMRC3_KIDNEY,kidney,
ACH-001688,UMRC7_KIDNEY,kidney,
ACH-001704,VMRCMELG_SKIN,skin,melanoma
ACH-001707,WAOSEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,CLL
ACH-001172,,central_nervous_system,glioma
ACH-000100,RH41_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001716,GOTO_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001717,OCIC1P_OVARY,ovary,ovary_carcinoma
ACH-001719,OCIC4P_OVARY,ovary,ovary_adenocarcinoma
ACH-001721,OCIP2A_OVARY,ovary,ovary_carcinoma
ACH-001722,OCIP7A_OVARY,ovary,ovary_carcinoma
ACH-001725,OCIU1A_OVARY,ovary,ovary_carcinoma
ACH-001730,OCIP9A2_OVARY,ovary,ovary_carcinoma
ACH-001732,FCIP2P_OVARY,ovary,ovary_carcinoma
ACH-001733,SNUATRT1_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,ATRT
ACH-001734,SNUATRT5_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,ATRT
ACH-001736,HB1119_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-001738,CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-001270,127399_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001741,[Merged to ACH-000833] RMS13_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001742,RMS_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001743,RC2_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001744,NRS1_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001746,NUTOS_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001747,RUCH2_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001748,RUCH3_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001749,BIRCH_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001752,U937GC1A1_ENGINEERED,engineered_blood,AML
ACH-001753,U937GC3E1_ENGINEERED,engineered_blood,AML
ACH-001754,U937STAG2A2F11_ENGINEERED,engineered_blood,AML
ACH-001755,U937STAG2A2G4_ENGINEERED,engineered_blood,AML
ACH-001756,RDPCDNA1_ENGINEERED,engineered_soft_tissue,RMS
ACH-001757,RDPCDNA2_ENGINEERED,engineered_soft_tissue,RMS
ACH-001761,MPNST605_CENTRAL_NERVOUS_SYSTEM,peripheral_nervous_system,MPNST
ACH-001762,MPNST176_CENTRAL_NERVOUS_SYSTEM,peripheral_nervous_system,MPNST
ACH-001763,MPNST14_CENTRAL_NERVOUS_SYSTEM,peripheral_nervous_system,MPNST
ACH-001764,MPNST69_CENTRAL_NERVOUS_SYSTEM,peripheral_nervous_system,MPNST
ACH-001758,RDP3F7_ENGINEERED,engineered_soft_tissue,RMS
ACH-001767,CCLFPEDS0018T_SOFT_TISSUE,fibroblast,fibroblast_soft_tissue
ACH-001780,U937GC11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001781,U937GC13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001782,U937SMC3H10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001783,U937SMC3H8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001784,U937STAG2A2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001785,U937STAG2E10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001788,BECK10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-001759,RDP3F9_ENGINEERED,engineered_soft_tissue,RMS
ACH-001791,LPS6_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001792,LPS21_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001793,LPS27_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001794,93T449_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001795,94T778_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001796,95T1000_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001797,LPS26_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001798,NRHLS1_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001799,LPS141_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001800,LPS141239_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001801,LPS141266_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001802,LPS853_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001804,LPS510_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001805,LPS407_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001806,LPS789_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001807,LPS067_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001808,LPS695_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001809,LPS774_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001814,OS252_BONE,bone,osteosarcoma
ACH-001760,RDP3F14_ENGINEERED,engineered_soft_tissue,RMS
ACH-001810,C202_BONE,bone,osteosarcoma
ACH-001811,C219_BONE,bone,osteosarcoma
ACH-001812,C232_BONE,bone,osteosarcoma
ACH-001819,MFM223_BREAST,breast,breast_ductal_carcinoma
ACH-001820,COLO824_BREAST,breast,
ACH-001825,SW527_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001828,HCC1739BL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,breast,breast_ductal_carcinoma
ACH-001831,RH5_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001832,TTC516_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001833,ICC1_LIVER,bile_duct,gallbladder_adenocarcinoma
ACH-001834,ICC10_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001835,ICC106_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001836,ICC108_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001837,ICC11_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001838,ICC12_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001839,ICC137_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001840,ICC14_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001841,ICC15_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001842,ICC2_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001843,ICC3_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001844,ICC4_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001845,ICC5_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001846,ICC6_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001847,ICC7_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001848,ICC8_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001849,ICC9_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001850,G415_BILIARY_TRACT,bile_duct,gallbladder_adenocarcinoma
ACH-001851,GBD1_BILIARY_TRACT,bile_duct,gallbladder_adenocarcinoma
ACH-001852,HKGZCC_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001853,KMCH1_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001854,MMNK1_BILIARY_TRACT,engineered_bile_duct,
ACH-001855,OZ_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001856,RBE_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001857,SG231_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001858,SSP25_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001860,TGBC14TKB_BILIARY_TRACT,bile_duct,gallbladder_adenocarcinoma
ACH-001861,TGBC1TKB_BILIARY_TRACT,bile_duct,gallbladder_adenocarcinoma
ACH-001862,TGBC52TKB_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001863,TKKK_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001864,YSCCC_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001865,FRM101_SKIN,skin,melanoma
ACH-001866,FRM134_SKIN,skin,melanoma
ACH-001867,MELSOE_SKIN,skin,melanoma
ACH-001868,FM92_SKIN,skin,melanoma
ACH-001869,MEL1479_SKIN,skin,melanoma
ACH-001870,MAMEL19_SKIN,skin,melanoma
ACH-001871,MAMEL32_SKIN,skin,melanoma
ACH-001872,WM1366_SKIN,skin,melanoma
ACH-001873,MELLE_SKIN,skin,melanoma
ACH-001874,MEL624_SKIN,skin,melanoma
ACH-001875,WM139_SKIN,skin,melanoma
ACH-001876,GRMEL9_SKIN,skin,melanoma
ACH-001877,FRM119_SKIN,skin,melanoma
ACH-001878,FRM204_SKIN,skin,melanoma
ACH-001879,GRMEL8_SKIN,skin,melanoma
ACH-001880,FM70_SKIN,skin,melanoma
ACH-001881,MAMEL6_SKIN,skin,melanoma
ACH-001882,MAMEL25_SKIN,skin,melanoma
ACH-001883,UKRVMEL30_SKIN,skin,melanoma
ACH-001884,UKRVMEL13_SKIN,skin,melanoma
ACH-001885,MAMEL20_SKIN,skin,melanoma
ACH-001886,FRM170_SKIN,skin,melanoma
ACH-001887,MAMEL38_SKIN,skin,melanoma
ACH-001888,MAMEL7_SKIN,skin,melanoma
ACH-001889,MAMEL10_SKIN,skin,melanoma
ACH-001890,GRMEL3_SKIN,skin,melanoma
ACH-001891,MZMEL3_SKIN,skin,melanoma
ACH-001892,MAMEL21_SKIN,skin,melanoma
ACH-001893,MAMEL23_SKIN,skin,melanoma
ACH-001894,MAMEL47_SKIN,skin,melanoma
ACH-001895,MAMEL56_SKIN,skin,melanoma
ACH-001896,MAMEL55_SKIN,skin,melanoma
ACH-001897,KNUD_SKIN,skin,melanoma
ACH-001898,UKRVMEL3_SKIN,skin,melanoma
ACH-001899,MAMEL51_SKIN,skin,melanoma
ACH-001900,UKRVMEL25_SKIN,skin,melanoma
ACH-001901,MAMEL71_SKIN,skin,melanoma
ACH-001902,UKRVMEL17_SKIN,skin,melanoma
ACH-001903,MAMEL28_SKIN,skin,melanoma
ACH-001904,MAMEL15_SKIN,skin,melanoma
ACH-001905,M21_SKIN,skin,melanoma
ACH-001906,MZMEL5_SKIN,skin,melanoma
ACH-001907,MZMEL13_SKIN,skin,melanoma
ACH-001908,MEL1359_SKIN,skin,melanoma
ACH-001909,M24_SKIN,skin,melanoma
ACH-001910,WM852_SKIN,skin,melanoma
ACH-001911,WM75_SKIN,skin,melanoma
ACH-001912,FM6_SKIN,skin,melanoma
ACH-001913,NW145_SKIN,skin,melanoma
ACH-001914,FM28_SKIN,skin,melanoma
ACH-001915,FM58_SKIN,skin,melanoma
ACH-001916,FM45_SKIN,skin,melanoma
ACH-001917,FM72_SKIN,skin,melanoma
ACH-001918,FM86_SKIN,skin,melanoma
ACH-001919,FM57_SKIN,skin,melanoma
ACH-001920,FM78_SKIN,skin,melanoma
ACH-001921,FM88_SKIN,skin,melanoma
ACH-001922,FM79_SKIN,skin,melanoma
ACH-001923,FM74_SKIN,skin,melanoma
ACH-001924,FM95_SKIN,skin,melanoma
ACH-001925,UKRVMEL2_SKIN,skin,melanoma
ACH-001926,MELWL_SKIN,skin,melanoma
ACH-001927,FM81_SKIN,skin,melanoma
ACH-001928,FM82_SKIN,skin,melanoma
ACH-001929,MAMEL30_SKIN,skin,melanoma
ACH-001930,FM56_SKIN,skin,melanoma
ACH-001931,UKRVMEL38_SKIN,skin,melanoma
ACH-001932,ME501_SKIN,skin,melanoma
ACH-001933,ME15392_SKIN,skin,melanoma
ACH-001935,MELNT900_SKIN,skin,melanoma
ACH-001936,MAMEL33_SKIN,skin,melanoma
ACH-001937,MAMEL1_SKIN,skin,melanoma
ACH-001938,MELLG_SKIN,skin,melanoma
ACH-001939,FM9_SKIN,skin,melanoma
ACH-001940,MELNT200_SKIN,skin,melanoma
ACH-001941,MELNT300_SKIN,skin,melanoma
ACH-001942,WM1862_SKIN,skin,melanoma
ACH-001943,OCM3_SKIN,skin,melanoma
ACH-001944,MELNT100_SKIN,skin,melanoma
ACH-001945,MELNT500_SKIN,skin,melanoma
ACH-001946,MAMEL74_SKIN,skin,melanoma
ACH-001947,MAMEL52_SKIN,skin,melanoma
ACH-001948,MAMEL4_SKIN,skin,melanoma
ACH-001949,MAMEL46_SKIN,skin,melanoma
ACH-001950,MAMEL65_SKIN,skin,melanoma
ACH-001951,MAMEL40_SKIN,skin,melanoma
ACH-001952,MAMEL14_SKIN,skin,melanoma
ACH-001953,MAMEL27_SKIN,skin,melanoma
ACH-001954,UKRVMEL31_SKIN,skin,melanoma
ACH-001816,C389_BONE,bone,osteosarcoma
ACH-001958,MS1_LUNG,lung,SCLC
ACH-001959,CCLP1_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001960,CCSW1_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001962,JU77_LUNG,lung,mesothelioma
ACH-001964,LIM1899_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001965,LIM2099_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001966,LIM2405_LARGE_INTESTINE,colorectal,caecum_adenocarcinoma
ACH-001968,LIM2550_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001969,LIM2551_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001970,MM253_SKIN,skin,melanoma
ACH-001971,MM466_SKIN,skin,melanoma
ACH-001972,MM473_SKIN,skin,melanoma
ACH-001973,MM485_SKIN,skin,melanoma
ACH-001974,MM537_SKIN,skin,melanoma
ACH-001975,MM576_SKIN,skin,melanoma
ACH-001976,MM603_SKIN,skin,melanoma
ACH-001977,NO36_LUNG,lung,mesothelioma
ACH-001992,ONE58_LUNG,lung,mesothelioma
ACH-001994,ICC16_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001995,ICC17_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001996,ICC18_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001997,ECC2_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001998,ICC19_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-001999,9505BIK_PANCREAS,pancreas,exocrine
ACH-002001,A375_SKIN_CJ1_RESISTANT,skin,melanoma
ACH-002002,A375_SKIN_CJ2_RESISTANT,skin,melanoma
ACH-002003,A375_SKIN_CJ3_RESISTANT,skin,melanoma
ACH-002004,UACC62_SKIN_CJ1_RESISTANT,skin,melanoma
ACH-002006,SKMEL19_SKIN_CJ1_RESISTANT,skin,melanoma
ACH-002007,SKMEL19_SKIN_CJ2_RESISTANT,skin,melanoma
ACH-002008,MAMEL11_SKIN,skin,melanoma
ACH-002009,MP38_UVEA,eye,uveal_melanoma
ACH-002017,OMM1_UVEA,eye,uveal_melanoma
ACH-002018,OMM25_UVEA,eye,uveal_melanoma
ACH-002020,SKGIIIA_CERVIX,cervix,cervical_carcinoma
ACH-002021,T3M3_PLACENTA,uterus,choriocarcinoma
ACH-002025,TT1TKB_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-002028,H111TC_STOMACH,gastric,gastric_adenocarcinoma
ACH-002029,SAS_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-002032,TUHR25TKB_KIDNEY,kidney,renal_cell_carcinoma
ACH-002034,T3M11_LUNG,lung,SCLC
ACH-002039,PK8_PANCREAS,pancreas,exocrine
ACH-002041,HOTHC_THYROID,thyroid,thyroid_carcinoma
ACH-002043,CA922_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_carcinoma
ACH-002045,HO1U1_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-002054,CCRFHSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-002055,TL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-002056,ILTMAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,unspecified_leukemia
ACH-002063,HDMAR2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,hodgkin_lymphoma
ACH-002065,HSPSS_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,MPNST
ACH-002076,T3M12_LUNG,lung,SCLC
ACH-002080,TN2_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002085,HSSYII_LUNG,soft_tissue,synovial_sarcoma
ACH-002087,LAN5_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002214,BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-002215,BC3_PLEURA,lymphocyte,non_hodgkin_lymphoma
ACH-002236,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-002283,NB5_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002318,OMM23_UVEA,eye,uveal_melanoma
ACH-002472,PSS031_BONE,bone,osteosarcoma
ACH-002345,CAR1_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-002409,CCLFNEURO0006T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002410,CCLFNEURO0007T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002411,CCLFNEURO0008T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002412,CCLFNEURO0009T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002413,CCLFNEURO0010T_CENTRAL_NERVOUS_SYSTEM,soft_tissue,spindle_cell_sarcoma
ACH-002414,CCLFNEURO0011T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002415,CCLFNEURO0013T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002416,CCLFNEURO0014T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002417,CCLFNEURO0015T_CENTRAL_NERVOUS_SYSTEM,lung,NSCLC
ACH-002418,CCLFNEURO0017T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002419,CCLFOVPA0001T_OVARY,ovary,
ACH-002420,CCLFPANC0005T_PANCREAS,pancreas,exocrine
ACH-002421,CCLFPANC0006T_PANCREAS,pancreas,exocrine
ACH-002422,CCLFPANC0008T_PANCREAS,pancreas,exocrine
ACH-002423,CCLFPANC0010T_PANCREAS,pancreas,exocrine
ACH-002424,CCLFPANC0014T_PANCREAS,pancreas,exocrine
ACH-002425,CCLFPANC0020T_PANCREAS,pancreas,exocrine
ACH-002426,CCLFPANC0022T_PANCREAS,pancreas,exocrine
ACH-002427,PEDS005TSUSP_KIDNEY,kidney,renal_cell_carcinoma
ACH-002431,CCLFPEDS0014T1_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002432,CCLFPEDS0017T2_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002779,,bone,osteosarcoma
ACH-002434,CCLFPEDS0021T_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-002435,CCLFPEDS0022T_KIDNEY,kidney,wilms_tumor
ACH-002436,CCLFPEDS0023T_KIDNEY,kidney,wilms_tumor
ACH-002438,CCLFPEDS0026T_KIDNEY,kidney,wilms_tumor
ACH-002440,CCLFTHYR0008T_THYROID,thyroid,thyroid_carcinoma
ACH-002441,CCLFTHYR0010T_THYROID,thyroid,thyroid_carcinoma
ACH-002442,CCLFUPGI0002T1_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-002443,CCLFUPGI0002T2_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-002444,CCLFUPGI0003T_STOMACH,gastric,gastric_adenocarcinoma
ACH-002445,CCLFUPGI0004T_STOMACH,gastric,gastric_adenocarcinoma
ACH-002446,CCLFUPGI0005T_STOMACH,gastric,gastric_adenocarcinoma
ACH-002447,CCLFUPGI0006T_STOMACH,esophagus,esophagus_carcinoma
ACH-002448,CCLFPANC0021T_PANCREAS,pancreas,exocrine
ACH-002449,CCLFNEURO0021T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002450,CCLFNEURO0023T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002451,CCLFNEURO0026T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002452,CCLFNEURO0027T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002453,CCLFNEURO0031T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,meningioma
ACH-002454,CCLFNEURO0032T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002455,CCLFNEURO0034T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002456,CCLFNEURO0035T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002457,CCLFNEURO0037T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,meningioma
ACH-002461,RVH421_SKIN_FV1_RESISTANT,skin,melanoma
ACH-002462,RPE1SS48_ENGINEERED,engineered,
ACH-002463,RPE1SS77_ENGINEERED,engineered,
ACH-002464,RPE1SS6_ENGINEERED,engineered,
ACH-002465,RPE1SS119_ENGINEERED,engineered,
ACH-002466,RPE1SS111_ENGINEERED,engineered,
ACH-002467,RPE1SS51_ENGINEERED,engineered,
ACH-001813,C242_BONE,bone,osteosarcoma
ACH-001817,C393_BONE,bone,osteosarcoma
ACH-002688,PSS141_BONE,bone,osteosarcoma
ACH-002483,HS602_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-002834,,bone,osteosarcoma
ACH-001815,C387_BONE,bone,osteosarcoma
ACH-002506,CCLFNEURO0039T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002507,CCLFNEURO0040T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002509,WM4235_SKIN,skin,melanoma
ACH-002513,C079_SKIN,skin,melanoma
ACH-002516,176592_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-002642,CARNAVAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-002643,GRANTA452_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-002644,MEGAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML
ACH-002645,MHHTALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-002682,BLN3_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002687,WM3772F_EYE,eye,uveal_melanoma
ACH-002690,PSS112_BONE,bone,osteosarcoma
ACH-002433,CCLFPEDS0019T_BONE,bone,osteosarcoma
ACH-002691,ST8814_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002692,908TL_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002693,S462_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002694,SNF962_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002695,STS26T_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002696,CCLFNEURO0029T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002697,CCLFNEURO0045T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002698,CCLFNEURO0038T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002699,CCLFNEURO0025T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002700,CCLFNEURO0047T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002701,CCLFNEURO0024T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002702,CCLFNEURO0033T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002710,MPNST724_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-002713,CCLFNEURO0054T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-002714,CCLFNEURO0055T_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
